y_act,T1,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T2,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T3,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T4,T40,T41,T42,T43,T44,T45,T46,T47,T5,T6,T7,T8,T9,TInf,vf,vsa,gsa,pld,lcd
119.4422112,0.055630529,0.010646274,0.010496326,0.014844804,0.012520618,0.009146799,0.010271405,0.012445644,0.015669516,0.011545959,0.006297796,0.032163743,0.005248163,0.003973609,0.006297796,0.005922927,0.003298845,0.006522717,0.004573399,0.005847953,0.004648373,0.00299895,0.029764582,9.00E-04,6.00E-04,4.50E-04,3.00E-04,6.00E-04,4.50E-04,6.75E-04,7.50E-04,3.00E-04,5.25E-04,0.027215475,6.75E-04,5.25E-04,3.00E-04,3.75E-04,4.50E-04,5.25E-04,2.25E-04,3.00E-04,0.024666367,0.020242915,0.012445644,0.018593492,0.012745539,0.594391963,0.83,2113,4402,10.5,10.9
128.1454768,0.02875817,0.010893246,0.01037037,0.010108932,0.010588235,0.01254902,0.0108061,0.011895425,0.010326797,0.010980392,0.00671024,0.018257081,0.007015251,0.006579521,0.00627451,0.006666667,0.006361656,0.007320261,0.006884532,0.007668845,0.008801743,0.008540305,0.01708061,0.007102397,0.008453159,0.01037037,0.009803922,0.010588235,0.012200436,0.012287582,0.011764706,0.014858388,0.018300654,0.021394336,0.011285403,0.012636166,0.010501089,8.71E-04,5.23E-04,3.05E-04,7.41E-04,4.79E-04,0.0183878,0.016383442,0.017124183,0.016862745,0.012156863,0.503180828,0.86,1722,4672,14.9,15.4
142.517794,5.35E-04,0.005841218,0.007075278,0.006993007,0.008041958,0.010057589,0.013718634,0.011867544,0.015117236,0.015281777,0.007836281,0.002941176,0.008268202,0.009605101,0.008576717,0.00863842,0.00925545,0.008885232,0.009646236,0.009584533,0.010222131,0.011661868,0.0027355,0.012217195,0.014006582,0.013307281,0.012566845,0.015302345,0.019600987,0.019539284,0.026696833,0.030234471,0.028650761,0.00281777,0.037227478,0.044570136,0.051727684,0.051995064,0.051522007,0.052858906,0.035561497,0.0034348,0.004113534,0.002941176,0.004689428,0.006232003,0.005902921,0.249897162,0.93,1358,6430,16.7,19.8
140.4668272,0.003627246,0.009080286,0.008349968,0.009275038,0.011709431,0.013608257,0.014192512,0.011587711,0.012098934,0.013827353,0.007887434,0.017965821,0.008325624,0.008398656,0.008471688,0.008642096,0.008593408,0.009007254,0.008836847,0.00978626,0.01114952,0.01207459,0.01399776,0.01139296,0.012293685,0.012975315,0.017138127,0.015336677,0.016724281,0.019377769,0.025707191,0.024782122,0.03096548,0.01399776,0.034811821,0.042967038,0.040021423,0.022591168,0.015093237,0.005063538,3.16E-04,4.14E-04,0.011441648,0.010370515,0.010370515,0.012975315,0.008325624,0.344052778,0.91,1520,5868,13.1,16.2
38.89696573,0.00224491,0.004961679,0.005819606,0.005976893,0.00660604,0.007421071,0.007821437,0.008364791,0.010152139,0.009094029,0.005104667,0.003002745,0.00494738,0.004918783,0.005862503,0.005290551,0.00566232,0.006076985,0.006105582,0.006320064,0.006520247,0.007349577,0.003560398,0.007907229,0.008350492,0.008879547,0.009651682,0.008922443,0.010738389,0.012211164,0.013240677,0.015271105,0.01721574,0.004818691,0.019861016,0.021605468,0.026753031,0.033187486,0.041309197,0.058053077,0.088337909,0.242536033,0.005376344,0.004790094,0.004904484,0.006034088,0.004732899,0.186127316,0.95,946,7196,21.4,26.6
102.5949632,0.133769133,0.001434949,0.001434949,0.001434949,0.001594388,0.001116071,9.57E-04,0.001434949,0.002391582,0.001116071,7.97E-04,0.011479592,7.97E-04,6.38E-04,0.001116071,0.001116071,0.00127551,6.38E-04,1.59E-04,6.38E-04,6.38E-04,0.00127551,0.006696429,0,9.57E-04,9.57E-04,6.38E-04,4.78E-04,1.59E-04,6.38E-04,4.78E-04,4.78E-04,6.38E-04,0.00526148,7.97E-04,3.19E-04,1.59E-04,3.19E-04,0,1.59E-04,3.19E-04,0,0.00526148,0.004304847,0.002710459,0.002391582,0.002072704,0.796556122,0.74,1436,1779,4.3,6
133.2280892,0.018194444,0.01,0.010861111,0.010777778,0.013166667,0.013333333,0.013611111,0.015277778,0.015888889,0.014722222,0.007583333,0.03225,0.007972222,0.008,0.006833333,0.006611111,0.007083333,0.006611111,0.007583333,0.008055556,0.008583333,0.008638889,0.021388889,0.007583333,0.008694444,0.010138889,0.009194444,0.009611111,0.009944444,0.012694444,0.011166667,0.012444444,0.014305556,0.021916667,0.014888889,0.015388889,0.019083333,0.021277778,0.024416667,0.014611111,8.61E-04,2.50E-04,0.016111111,0.012527778,0.013194444,0.015166667,0.008972222,0.422527778,0.9,2255,7790,14.9,16.3
108.2143701,0.065798611,0.006770833,0.006076389,0.004774306,0.002951389,0.001215278,0.001649306,0.001909722,0.0015625,0.001128472,7.81E-04,0.048263889,7.81E-04,3.47E-04,5.21E-04,0.001041667,9.55E-04,0.001128472,0.001041667,6.94E-04,7.81E-04,6.08E-04,0.030989583,6.94E-04,7.81E-04,6.94E-04,5.21E-04,6.94E-04,7.81E-04,5.21E-04,1.74E-04,3.47E-04,4.34E-04,0.028298611,4.34E-04,7.81E-04,6.94E-04,6.08E-04,3.47E-04,5.21E-04,3.47E-04,3.47E-04,0.021354167,0.01484375,0.01484375,0.013194444,0.007725694,0.708246528,0.75,1785,2964,7.3,8.4
116.1603317,0.017645024,0.030907623,0.030907623,0.038288548,0.032406873,0.019951563,0.021220159,0.012339984,0.011532695,0.009802791,0.005420367,0.017991004,0.003229155,0.001729904,0.002537193,0.003229155,0.00115327,8.07E-04,9.23E-04,8.07E-04,6.92E-04,8.07E-04,0.02271941,9.23E-04,4.61E-04,3.46E-04,2.31E-04,4.61E-04,5.77E-04,6.92E-04,2.31E-04,8.07E-04,6.92E-04,0.020758851,0.001037943,6.92E-04,6.92E-04,4.61E-04,4.61E-04,3.46E-04,9.23E-04,3.46E-04,0.014531196,0.018682966,0.035520701,0.022142775,0.036212663,0.554722639,0.81,2396,4007,7.2,9.7
139.6074065,0.010997162,0.00751419,0.007997936,0.008610681,0.008642931,0.009029928,0.009642673,0.010900413,0.01125516,0.013319143,0.006611197,0.013835139,0.006514448,0.006643447,0.006417699,0.006965944,0.007030444,0.007578689,0.007739938,0.008255934,0.008481682,0.009320175,0.010255418,0.00873968,0.010674665,0.009771672,0.010771414,0.011867905,0.012674149,0.015608875,0.015189628,0.016318369,0.019478844,0.010319917,0.021446078,0.024735552,0.029024768,0.035797214,0.038893189,0.040279928,0.045826883,0.050696594,0.010352167,0.00744969,0.009578173,0.010545666,0.007610939,0.322787668,0.91,1325,4958,19.1,21.9
136.3099439,0.010053981,0.010323887,0.009784076,0.011605938,0.014574899,0.017139001,0.018556005,0.018016194,0.017206478,0.020310391,0.00782726,0.008299595,0.009784076,0.010661269,0.009176788,0.00802969,0.009109312,0.009919028,0.010593792,0.012887989,0.013022942,0.017746289,0.009109312,0.015587045,0.016734143,0.01659919,0.01585695,0.019635628,0.021255061,0.023144399,0.022334683,0.022267206,0.027125506,0.008434548,0.030634278,0.025843455,5.40E-04,5.40E-04,3.37E-04,0.001079622,5.40E-04,6.07E-04,0.007962213,0.009446694,0.015452092,0.013562753,0.011268556,0.389473684,0.89,1771,4697,12.4,14.1
144.2959378,0.003500992,0.008460731,0.007906407,0.009248454,0.010357101,0.010211227,0.012428521,0.012457696,0.012632746,0.014295717,0.007556308,0.008985879,0.007497958,0.007147859,0.008723305,0.008781655,0.007877232,0.008052281,0.008489905,0.009131754,0.009131754,0.010240401,0.010240401,0.0110573,0.011582448,0.010969775,0.013041195,0.014062318,0.015346015,0.015900338,0.018146808,0.021064302,0.02395262,0.010036177,0.026315789,0.033930447,0.041545104,0.051697981,0.057445443,0.057387093,0.026636714,0.003063368,0.009160929,0.007673007,0.009569378,0.010561326,0.008548255,0.277949586,0.94,1379,6225,15.6,19.1
144.578155,0.004052288,0.007738562,0.008287582,0.009908497,0.009620915,0.010169935,0.011869281,0.013098039,0.013464052,0.012366013,0.006954248,0.00854902,0.007555556,0.00627451,0.006797386,0.007137255,0.006248366,0.007503268,0.007267974,0.009045752,0.009098039,0.008888889,0.007503268,0.009045752,0.009568627,0.010509804,0.011372549,0.013830065,0.013411765,0.013699346,0.015973856,0.019267974,0.020941176,0.008130719,0.022248366,0.030222222,0.033673203,0.042928105,0.053960784,0.065986928,0.065882353,0.029803922,0.008627451,0.007424837,0.007895425,0.009673203,0.00724183,0.269281046,0.93,1338,6783,17.5,19.8
118.2009694,0.03886205,0.010574342,0.011272142,0.011057434,0.011111111,0.013311863,0.012989801,0.012453033,0.010466989,0.013902308,0.006226516,0.032689211,0.005206656,0.007622115,0.004991948,0.005636071,0.008588298,0.006119163,0.00617284,0.006548578,0.005958132,0.005152979,0.022812668,0.004347826,0.00461621,0.004884595,0.005689748,0.005958132,0.005421363,0.001127214,0.00101986,8.05E-04,9.13E-04,0.02071927,6.98E-04,5.37E-04,6.98E-04,8.59E-04,4.29E-04,6.44E-04,4.29E-04,4.83E-04,0.015673645,0.013365539,0.014009662,0.014331723,0.010466989,0.602147075,0.82,2180,5010,10.2,11.5
136.3436301,0.00269697,0.011545455,0.010939394,0.011939394,0.014333333,0.014272727,0.015212121,0.014757576,0.015242424,0.015242424,0.007181818,0.019515152,0.008575758,0.007272727,0.007363636,0.007060606,0.008090909,0.008606061,0.008181818,0.008212121,0.008939394,0.009121212,0.021606061,0.009272727,0.008727273,0.009484848,0.010787879,0.010727273,0.011878788,0.011878788,0.012030303,0.013727273,0.015030303,0.024424242,0.015666667,0.016727273,0.020636364,0.023818182,0.017363636,0.007454545,5.15E-04,6.36E-04,0.022121212,0.017515152,0.015818182,0.017060606,0.010909091,0.419878788,0.9,2231,8122,14.7,15.5
55.12970808,0.059601815,2.52E-04,2.52E-04,8.82E-04,3.78E-04,3.78E-04,5.04E-04,6.30E-04,3.78E-04,3.78E-04,3.78E-04,0.003654234,2.52E-04,5.04E-04,0,2.52E-04,2.52E-04,2.52E-04,6.30E-04,1.26E-04,1.26E-04,3.78E-04,0.002394153,0,3.78E-04,0,1.26E-04,2.52E-04,5.04E-04,1.26E-04,1.26E-04,1.26E-04,1.26E-04,0.001008065,2.52E-04,0,0,0,2.52E-04,2.52E-04,1.26E-04,3.78E-04,8.82E-04,1.26E-04,7.56E-04,0.001134073,2.52E-04,0.919984879,0.49,372,381,5,6
109.5717023,0.099184783,0.001890359,0.001181474,0.001713138,0.001713138,0.00206758,0.001949433,0.001063327,0.001299622,0.001713138,4.73E-04,0.02014414,5.32E-04,3.54E-04,4.14E-04,4.14E-04,7.09E-04,5.32E-04,2.95E-04,4.73E-04,8.86E-04,5.91E-04,0.009451796,2.95E-04,8.86E-04,6.50E-04,9.45E-04,7.68E-04,4.14E-04,4.14E-04,7.68E-04,2.95E-04,4.14E-04,0.010810491,6.50E-04,4.14E-04,3.54E-04,5.32E-04,5.91E-04,7.68E-04,2.95E-04,5.32E-04,0.008624764,0.005671078,0.005198488,0.003367202,0.00206758,0.805233932,0.79,1334,2119,5.5,6.9
132.2795137,0.017077799,0.01485026,0.01542777,0.012540219,0.01485026,0.01311773,0.016252784,0.019717845,0.022027885,0.020955367,0.007837637,0.022605396,0.013282732,0.011550202,0.009405165,0.010230179,0.010147678,0.013530237,0.015922779,0.014437753,0.009405165,0.018562825,0.016747793,0.01658279,0.014685257,0.014685257,0.023842917,0.019140335,0.009652669,0.013860243,0.006682617,0.003712565,3.30E-04,0.016830295,6.60E-04,8.25E-04,4.95E-04,2.48E-04,3.30E-04,8.25E-04,9.08E-04,5.78E-04,0.014767758,0.011880208,0.011880208,0.014685257,0.013530237,0.447900338,0.88,1934,4348,11.4,12.6
128.0290091,0.018166384,0.009677419,0.011375212,0.01279004,0.013695529,0.014883984,0.015280136,0.017091115,0.015393322,0.01499717,0.009394454,0.017657046,0.009677419,0.009281268,0.010299943,0.009564233,0.009903792,0.009394454,0.010639502,0.011092247,0.013129598,0.013242784,0.012733447,0.01262026,0.014657612,0.016298812,0.015506508,0.016525184,0.015280136,0.014035088,0.014035088,0.011262026,0.010356537,0.013695529,0.006281834,6.23E-04,6.23E-04,3.40E-04,2.26E-04,2.26E-04,5.66E-04,5.66E-04,0.015619694,0.011941143,0.013978495,0.01590266,0.01114884,0.478324844,0.84,1756,4322,9.5,14
145.0932914,0.002399899,0.006210265,0.007662835,0.00856806,0.008652267,0.009789062,0.010273252,0.011010063,0.010715338,0.011746874,0.0066313,0.005326092,0.00614711,0.005831333,0.006504989,0.006378679,0.006673403,0.006610248,0.007704939,0.007894404,0.008525957,0.008652267,0.004147194,0.008799629,0.009873268,0.00856806,0.010525873,0.010104838,0.01242053,0.013852048,0.015051998,0.016104585,0.01797819,0.005894489,0.020757021,0.023388489,0.028735632,0.03473538,0.045429666,0.060776388,0.086964759,0.136562671,0.006399731,0.005831333,0.00614711,0.008189129,0.005810282,0.227043072,0.94,1118,6228,19.5,23.8
127.9555895,0.021759259,0.013796296,0.01537037,0.01462963,0.016388889,0.015648148,0.016851852,0.016388889,0.015925926,0.016203704,0.008240741,0.023333333,0.009074074,0.010462963,0.010185185,0.010833333,0.008796296,0.010648148,0.010462963,0.011203704,0.012037037,0.013055556,0.016574074,0.014351852,0.013518519,0.01537037,0.010925926,0.011481481,0.007592593,0.005277778,0.002407407,7.41E-04,1.85E-04,0.019351852,4.63E-04,3.70E-04,6.48E-04,5.56E-04,6.48E-04,9.26E-04,4.63E-04,2.78E-04,0.016574074,0.013981481,0.015740741,0.015555556,0.0125,0.502222222,0.84,1836,3880,10,13.2
29.32564645,0.001002047,0.006566604,0.006779806,0.007888453,0.008677298,0.009018421,0.009977827,0.011683439,0.012408323,0.012536244,0.006268122,0.003176701,0.006076241,0.006161521,0.006737165,0.006673205,0.00746205,0.007248849,0.008059014,0.007909773,0.007099608,0.008186935,0.003283302,0.009807266,0.010084428,0.010318949,0.011299676,0.012706805,0.012983967,0.013922054,0.015307863,0.016949514,0.020126215,0.003858946,0.02234351,0.02524305,0.031532492,0.03713969,0.049761214,0.068629541,0.106302234,0.104959065,0.005010234,0.004114788,0.005351356,0.006523964,0.004988914,0.219853317,0.94,1125,6525,18.1,22.6
28.9949514,0.002120669,0.004719235,0.005376344,0.005436081,0.00713859,0.007362605,0.008213859,0.008736559,0.009692354,0.010528674,0.005032855,0.002807646,0.004793907,0.005017921,0.005540621,0.005615293,0.006003584,0.006018519,0.006332139,0.006735364,0.007078853,0.007272999,0.002942055,0.007631422,0.00734767,0.008094385,0.009378734,0.010483871,0.010692951,0.012977897,0.013888889,0.014725209,0.016621864,0.003569295,0.019354839,0.023058542,0.026015532,0.032885305,0.042278973,0.05818399,0.091129032,0.240501792,0.004510155,0.004360812,0.005495818,0.006257467,0.004569892,0.185468937,0.95,950,6965,21.4,26.3
134.8870485,0.008669951,0.010325123,0.009694581,0.01008867,0.010561576,0.010403941,0.010679803,0.010679803,0.012729064,0.013399015,0.005832512,0.011940887,0.006305419,0.006423645,0.006541872,0.006975369,0.005714286,0.007527094,0.006541872,0.009064039,0.010206897,0.009300493,0.008591133,0.010009852,0.010285714,0.009536946,0.009339901,0.011901478,0.014975369,0.017182266,0.015093596,0.015527094,0.020059113,0.009300493,0.025655172,0.023763547,0.030384236,0.035783251,0.038226601,0.038068966,0.03546798,0.007369458,0.011507389,0.009615764,0.01217734,0.012334975,0.009339901,0.358896552,0.87,1381,4740,16.1,18.9
143.4658557,0,0.008017355,0.009369301,0.011507263,0.01188455,0.011664466,0.012104634,0.013299377,0.01496573,0.015311576,0.00776583,0.001666352,0.006539647,0.007482865,0.007828712,0.009432183,0.007923033,0.008426083,0.008866252,0.008331761,0.008331761,0.009778029,0.001792115,0.010972772,0.009526504,0.012073194,0.012104634,0.011129975,0.012136075,0.014179715,0.018675722,0.019524618,0.018361315,0.003144061,0.020908005,0.028956801,0.031346287,0.038640508,0.050242093,0.065679432,0.089448532,0.064233164,0.002735333,0.003647111,0.006225241,0.007388543,0.004904735,0.241526756,0.93,1266,6979,17.8,20
11.5054834,4.57E-04,0.005073503,0.006154742,0.007048843,0.007797393,0.008857838,0.011290624,0.011082694,0.012455035,0.014388788,0.00798453,0.002037719,0.007069636,0.007735013,0.006820119,0.006882498,0.008005323,0.008275633,0.008837045,0.008046909,0.00771422,0.007880565,0.002973406,0.009107355,0.010209386,0.011519348,0.011415383,0.013328343,0.012122346,0.01623937,0.017237436,0.020501944,0.018776121,0.003035785,0.025034828,0.028132992,0.035265007,0.041565301,0.057014534,0.081363192,0.124654316,0.037281933,0.003389267,0.003098164,0.004823987,0.006529017,0.005426985,0.228058137,0.93,1184,6356,15.7,20.7
3.576472041,1.32E-04,0.003038194,0.003566576,0.00586881,0.006208484,0.008642814,0.011322464,0.010756341,0.011888587,0.010171347,0.005491395,4.91E-04,0.00562349,0.006510417,0.005736715,0.006019777,0.005831069,0.006265097,0.006434934,0.006963315,0.00683122,0.008340882,9.44E-04,0.007586051,0.008038949,0.009057971,0.010378925,0.011096014,0.011699879,0.013322766,0.014379529,0.015247585,0.018248037,0.001358696,0.020493659,0.023267663,0.025947313,0.035137379,0.043610356,0.061141304,0.098429952,0.243999094,0.002000302,0.002377717,0.002321105,0.002585296,0.002887228,0.172309028,0.95,946,7871,23.1,25.1
25.66319296,9.96E-04,0.004761905,0.004835165,0.005391941,0.00603663,0.006871795,0.007340659,0.008043956,0.009289377,0.009626374,0.005391941,0.003355311,0.005758242,0.005186813,0.005802198,0.006446886,0.006388278,0.005846154,0.005172161,0.006197802,0.006989011,0.007384615,0.002945055,0.007091575,0.007809524,0.008747253,0.009010989,0.00989011,0.009684982,0.01047619,0.012175824,0.014505495,0.016117216,0.003619048,0.01643956,0.01956044,0.026373626,0.028117216,0.041142857,0.054520147,0.083091575,0.281304029,0.004688645,0.003443223,0.003663004,0.005831502,0.004600733,0.18203663,0.95,1007,8152,23.7,28.1
111.6905478,0.042812777,0.019299024,0.015638864,0.013753327,0.010425909,0.011091393,0.007209406,0.007874889,0.005212955,0.005323869,0.001552795,0.036490683,0.001220053,0.001109139,4.44E-04,5.55E-04,7.76E-04,6.65E-04,0.001552795,2.22E-04,6.65E-04,2.22E-04,0.029392192,3.33E-04,2.22E-04,5.55E-04,6.65E-04,5.55E-04,5.55E-04,3.33E-04,4.44E-04,6.65E-04,4.44E-04,0.033939663,4.44E-04,5.55E-04,6.65E-04,2.22E-04,1.11E-04,8.87E-04,4.44E-04,3.33E-04,0.029835847,0.024401065,0.031388642,0.02484472,0.01242236,0.621228926,0.76,2029,3338,7,9.4
133.3287858,0.010467068,0.007932589,0.008426319,0.008327573,0.008195912,0.00855798,0.010236661,0.010434153,0.011026628,0.011092459,0.005858925,0.016424739,0.005793094,0.006056417,0.007241368,0.007800928,0.007076791,0.006747638,0.007208453,0.007142622,0.007669267,0.008261743,0.013791514,0.009347948,0.009677101,0.009117541,0.009117541,0.009512524,0.009775847,0.009710016,0.012376156,0.013923176,0.012804055,0.016457654,0.014647312,0.016951384,0.01915671,0.022053257,0.025838517,0.031467035,0.042065765,0.079029657,0.01283697,0.011652019,0.009874593,0.011026628,0.008623811,0.371185939,0.88,1495,5077,21.7,23.2
16.36381884,7.27E-04,0.007033846,0.008876661,0.009291944,0.010304194,0.009862957,0.011316445,0.011472176,0.012743978,0.012821844,0.006436877,0.001505399,0.006696429,0.00690407,0.007059801,0.007449128,0.006618563,0.007059801,0.008279693,0.007942276,0.008591154,0.008772841,0.002024502,0.008928571,0.009837002,0.010408015,0.012276786,0.011056894,0.012328696,0.013418812,0.01471657,0.017078488,0.019440407,0.003062708,0.020712209,0.024527616,0.031483596,0.036648671,0.048172757,0.065536752,0.095047757,0.130216985,0.003607766,0.002647425,0.004178779,0.005710133,0.00519103,0.213974252,0.94,1141,7221,19.5,21.8
4.597891803,0,0.003815789,0.004181287,0.004356725,0.005540936,0.006067251,0.007236842,0.00871345,0.008961988,0.009210526,0.005175439,5.85E-04,0.005307018,0.005409357,0.005263158,0.005248538,0.005175439,0.005657895,0.005994152,0.005789474,0.006154971,0.006959064,0.001359649,0.006929825,0.007368421,0.00748538,0.008187135,0.009108187,0.010570175,0.011169591,0.012280702,0.013479532,0.014415205,0.001900585,0.016710526,0.020423977,0.023157895,0.030409357,0.039005848,0.054897661,0.090789474,0.330672515,0.002178363,0.002266082,0.002426901,0.003815789,0.003040936,0.155146199,0.96,830,6202,26,29.4
83.30747509,0.038730159,0.005343915,0.004920635,0.005767196,0.003015873,0.005873016,0.005238095,0.005820106,0.006084656,0.005185185,0.002751323,0.02010582,0.002010582,0.002222222,0.002433862,0.003227513,0.003650794,0.003650794,0.002645503,0.003174603,0.002698413,0.002539683,0.013597884,0.004444444,0.003650794,0.002962963,0.003280423,0.003809524,0.002751323,7.94E-04,5.82E-04,1.59E-04,2.12E-04,0.012804233,4.23E-04,4.23E-04,2.65E-04,4.23E-04,1.06E-04,4.23E-04,3.17E-04,3.70E-04,0.010740741,0.007089947,0.008253968,0.007830688,0.004708995,0.772486772,0.61,1012,1032,12.1,12.9
141.6714736,0.003703704,0.01015625,0.007233796,0.007262731,0.008246528,0.00865162,0.012268519,0.013136574,0.0125,0.013917824,0.005931713,0.005758102,0.006365741,0.00625,0.007262731,0.00853588,0.008188657,0.007552083,0.008506944,0.007899306,0.008188657,0.007986111,0.00546875,0.009114583,0.01021412,0.01021412,0.01015625,0.010706019,0.012876157,0.015306713,0.018171296,0.017592593,0.017824074,0.005642361,0.023206019,0.023553241,0.03521412,0.037123843,0.04146412,0.049508102,0.050954861,0.065509259,0.006018519,0.004658565,0.006568287,0.00697338,0.005555556,0.31490162,0.92,1366,6003,14.9,23.1
13.49222359,0.002057613,0.003365055,0.006622942,0.002186214,0.005615569,0.009473594,0.009645062,0.005979938,0.009559328,0.005572702,0.005508402,0.002914952,0.007008745,0.008466221,0.011316872,0.00154321,0.004522462,0.008530521,0.005787037,0.006537209,0.006708676,0.007373114,0.001457476,0.009495027,0.010202332,0.005165466,0.006215706,0.009302126,0.016868141,0.016653807,0.012495713,0.012024177,0.019311557,0.003343621,0.019911694,0.019290123,0.033736283,0.034057785,0.044538752,0.065072016,0.093835734,0.190629287,0.003386488,0.002872085,0.008594822,0.006494342,0.003858025,0.214891975,0.95,1061,7087,19.4,29.4
140.7685563,0,0.010720601,0.013538904,0.015141468,0.014975685,0.016025641,0.014423077,0.015141468,0.017462423,0.015859859,0.008565429,0,0.008454907,0.00795756,0.009670645,0.009007515,0.008731211,0.007791777,0.009007515,0.008841733,0.010057471,0.008510168,0.003205128,0.010057471,0.017351901,0.016246684,0.015251989,0.017904509,0.018236074,0.018899204,0.018843943,0.02061229,0.024977896,0.006741821,0.034040672,0.028404067,0.024480548,0.03055924,0.028459328,0.029840849,0.020225464,0.002707781,0.007404951,0.007460212,0.008289125,0.012212644,0.010112732,0.337588417,0.92,1588,6486,12.4,19.7
127.1353585,0.009502924,0.013157895,0.012280702,0.012134503,0.013157895,0.017836257,0.014181287,0.015935673,0.014035088,0.014035088,0.006432749,0.032748538,0.005994152,0.006140351,0.005263158,0.006871345,0.007017544,0.00877193,0.006725146,0.009210526,0.007163743,0.007748538,0.033625731,0.007163743,0.006140351,0.008040936,0.008479532,0.00745614,0.00628655,0.006725146,5.85E-04,0.001023392,2.92E-04,0.033625731,4.39E-04,7.31E-04,4.39E-04,2.92E-04,5.85E-04,5.85E-04,8.77E-04,0,0.029093567,0.018421053,0.017105263,0.02119883,0.013888889,0.530555556,0.85,2120,4322,7.6,14
146.6892539,0.001741486,0.005715647,0.006757561,0.00738271,0.00811205,0.009451655,0.009689807,0.010255418,0.010314956,0.010106573,0.005343534,0.006311026,0.005641224,0.005909145,0.006087759,0.006281257,0.00678733,0.007144558,0.007472017,0.006712908,0.008037628,0.007814361,0.005269112,0.00887116,0.009421886,0.010121457,0.010419147,0.010672184,0.011580138,0.012726244,0.015539414,0.017712551,0.01876935,0.006415218,0.022773279,0.024946416,0.029679686,0.039027149,0.048925339,0.067501191,0.083874137,0.131459871,0.006430102,0.005656109,0.006623601,0.007010598,0.006028221,0.223475828,0.95,1110,7635,16.5,28.5
140.9111294,0,0.01264245,0.015491453,0.01460114,0.013117284,0.011870845,0.012820513,0.015669516,0.015550807,0.014779202,0.006469611,0.007716049,0.008309592,0.009912156,0.008487654,0.009259259,0.009852802,0.008784425,0.0084283,0.008309592,0.009437322,0.013948243,0.00421415,0.013235992,0.01305793,0.015254036,0.013414055,0.014897911,0.01881529,0.021011396,0.018637227,0.01994302,0.033594492,0.006410256,0.025462963,0.021901709,0.025581671,0.028549383,0.026293922,0.026650047,0.017212726,0.001661918,0.010149573,0.007597341,0.009081197,0.015966287,0.010802469,0.345144824,0.92,1565,6031,12.7,20.2
25.96124873,0.002880658,0.00566635,0.005792972,0.005587211,0.006299462,0.006726812,0.007359924,0.008673631,0.010129788,0.011174422,0.005539728,0.00379867,0.005682178,0.005349794,0.005650522,0.006093701,0.006157012,0.006426084,0.007090852,0.006679329,0.006900918,0.007518202,0.00430516,0.007771447,0.008293764,0.008088003,0.009512504,0.009749921,0.010272238,0.012614752,0.014039253,0.015859449,0.016176005,0.005223172,0.017568851,0.0226654,0.028157645,0.033760684,0.041452991,0.059702437,0.086847104,0.189537828,0.005318139,0.006157012,0.006267806,0.007011713,0.005318139,0.225150364,0.95,1038,7707,18.7,29.4
118.3555746,0.057705026,0.012070106,0.011078042,0.009920635,0.010582011,0.009424603,0.011243386,0.01099537,0.011326058,0.010912698,0.005539021,0.045221561,0.005539021,0.005539021,0.005539021,0.005208333,0.005952381,0.004464286,0.003968254,0.004877646,0.005373677,0.005704365,0.02786045,0.005291005,0.003306878,0.004298942,0.003224206,8.27E-04,4.96E-04,3.31E-04,7.44E-04,7.44E-04,5.79E-04,0.026372354,1.65E-04,8.27E-05,4.96E-04,7.44E-04,4.96E-04,1.65E-04,5.79E-04,2.48E-04,0.022652116,0.015459656,0.015873016,0.017278439,0.011326058,0.582175926,0.82,2202,3790,5.4,11.5
94.84973606,0.013385302,0.017385507,0.015590543,0.01292374,0.011744192,0.009667162,0.008974819,0.006923432,0.005025899,0.004307913,0.001564183,0.025565414,0.00164111,0.001359044,0.001153905,8.97E-04,0.001179548,8.46E-04,0.001000051,7.69E-04,0.001000051,8.46E-04,0.023590953,7.44E-04,9.74E-04,8.97E-04,6.92E-04,9.23E-04,7.69E-04,6.67E-04,7.69E-04,7.69E-04,7.95E-04,0.026129545,4.87E-04,6.41E-04,7.95E-04,6.92E-04,8.46E-04,4.36E-04,6.15E-04,7.95E-04,0.02728345,0.02212934,0.023949946,0.026565465,0.016795733,0.676496231,0.66,2249,2408,6.2,8.6
143.5016183,0.003170828,0.006856916,0.007372176,0.007530717,0.009393579,0.012207689,0.01450654,0.014268728,0.015973048,0.013594927,0.005667856,0.005469679,0.006222751,0.005866033,0.006975822,0.007728894,0.007570353,0.007451447,0.007134364,0.007292905,0.007649623,0.009988109,0.008045977,0.010780816,0.012207689,0.014070551,0.013594927,0.012485137,0.012841855,0.015299247,0.016646849,0.018034086,0.023226318,0.007015458,0.028101467,0.026952041,0.035394372,0.043361078,0.037177963,0.043757432,0.04189457,0.043717796,0.007530717,0.007451447,0.007332541,0.008719778,0.006500198,0.307966706,0.92,1400,6448,14.2,23.5
